datetime,machineID,Type,Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Target,RUL_hours,Failure_Type,month,hour,dayofweek
2015-12-24 16:40:42,269,H,295.0,305.0,1491,41.1,300,0,31368,No Failure,12,16,3
2015-10-19 23:20:13,240,M,303.9,318.8,1440,59.6,300,0,1224,No Failure,10,23,0
2019-03-26 00:24:44,313,H,295.0,305.0,1433,50.7,300,0,2960,No Failure,3,0,1
2016-01-04 15:51:59,131,L,310.0,320.0,1448,52.0,300,0,2536,No Failure,1,15,0
2016-12-31 17:50:21,220,M,304.8,320.0,1427,69.8,300,0,448,No Failure,12,17,5
2015-09-20 08:53:47,16,M,303.5,316.9,1448,53.8,300,0,1752,No Failure,9,8,6
2016-01-15 02:48:44,142,M,301.7,312.7,1475,44.0,300,0,9744,No Failure,1,2,4
2017-07-08 09:24:39,311,H,295.0,305.0,1470,45.1,300,0,17920,No Failure,7,9,5
2016-05-14 05:50:27,70,L,310.0,320.0,1364,44.3,300,0,2064,No Failure,5,5,5
2015-11-20 03:54:40,240,M,304.6,320.0,1430,67.3,300,0,456,No Failure,11,3,4
2016-01-15 04:44:08,397,M,300.6,310.9,1492,41.4,300,0,30864,No Failure,1,4,4
2016-10-16 03:56:12,345,M,301.2,312.0,1481,43.0,300,0,24224,No Failure,10,3,6
2017-01-31 17:28:47,168,H,295.0,305.0,1443,49.3,300,0,3600,No Failure,1,17,1
2015-07-25 17:58:39,212,M,300.6,310.9,1491,41.4,300,0,16464,No Failure,7,17,5
2016-07-30 22:10:20,70,L,310.0,320.0,1284,42.2,300,0,200,No Failure,7,22,5
2016-05-11 19:22:42,92,M,308.2,320.0,1428,51.2,300,0,488,No Failure,5,19,2
2016-03-28 10:44:40,40,L,310.0,320.0,1468,45.3,300,0,8184,No Failure,3,10,0
2016-01-16 13:56:24,100,M,304.2,319.8,1437,62.6,300,0,1152,No Failure,1,13,5
2016-02-27 07:06:23,125,M,304.3,316.8,1435,50.2,300,0,1104,No Failure,2,7,5
2016-01-21 08:59:27,318,L,310.0,320.0,1491,41.4,300,0,30736,No Failure,1,8,3
2016-04-12 23:33:05,92,M,307.0,320.0,1435,50.3,300,0,1184,No Failure,4,23,1
2017-03-28 05:40:30,146,L,310.0,320.0,1436,50.0,300,0,2416,No Failure,3,5,1
2016-04-08 17:46:31,95,L,310.0,320.0,1306,42.9,300,0,576,No Failure,4,17,4
2016-11-05 16:42:12,18,M,304.8,320.0,1429,69.3,300,0,560,No Failure,11,16,5
2017-03-07 10:32:52,47,L,310.0,320.0,1434,50.9,300,0,1504,No Failure,3,10,1
2018-01-19 04:34:11,342,L,310.0,320.0,1460,46.8,300,0,13240,No Failure,1,4,4
2015-07-18 06:20:58,8,L,310.0,320.0,1493,41.2,298,0,18104,No Failure,7,6,5
2015-05-05 13:24:32,40,L,310.0,320.0,1493,40.6,186,0,16056,No Failure,5,13,1
2015-05-14 10:13:56,180,M,300.4,310.6,1496,40.9,202,0,16712,No Failure,5,10,3
2016-08-21 22:21:12,331,L,310.0,320.0,1483,42.6,300,0,25624,No Failure,8,22,6
2016-07-09 00:37:32,128,L,310.0,320.0,1290,42.6,300,0,288,No Failure,7,0,5
2017-08-12 19:46:37,36,M,308.7,320.0,1427,51.7,300,0,392,No Failure,8,19,5
2016-12-08 20:01:56,182,M,304.8,317.6,1428,65.0,300,0,520,No Failure,12,20,3
2017-01-28 23:16:55,241,L,310.0,320.0,1368,44.5,300,0,3240,No Failure,1,23,5
2015-10-03 20:06:17,98,M,302.7,314.3,1460,46.5,300,0,3416,No Failure,10,20,5
2016-04-12 21:36:43,191,M,306.9,320.0,1436,50.2,300,0,1296,No Failure,4,21,1
2016-12-10 07:26:24,43,H,295.0,305.0,1440,56.9,300,0,3000,No Failure,12,7,5
2016-12-06 15:32:05,182,M,304.7,317.5,1427,64.7,300,0,576,No Failure,12,15,1
2016-08-02 23:00:15,81,M,304.4,320.0,1435,64.9,300,0,1312,No Failure,8,23,1
2016-07-23 01:51:18,61,M,305.5,319.4,1445,49.1,300,0,2896,No Failure,7,1,5
2015-03-07 07:06:22,313,H,295.0,305.0,1500,40.2,98,0,38424,No Failure,3,7,5
2016-04-05 08:25:14,125,M,304.9,317.8,1426,51.7,300,0,184,No Failure,4,8,1
2017-02-20 20:34:15,193,L,310.0,320.0,1439,61.4,300,0,2720,No Failure,2,20,0
2016-01-07 03:31:02,19,H,295.0,305.0,1436,63.6,300,0,992,No Failure,1,3,3
2015-11-09 04:27:08,322,H,295.0,305.0,1493,40.9,300,0,32544,No Failure,11,4,0
2017-03-18 10:27:34,10,L,310.0,320.0,1343,43.7,300,0,2408,No Failure,3,10,5
2016-02-19 07:46:28,213,M,304.1,316.6,1438,58.8,300,0,1368,No Failure,2,7,4
2017-04-05 18:47:53,26,M,304.2,316.7,1437,59.4,300,0,2544,No Failure,4,18,2
2016-11-18 10:41:19,153,L,310.0,320.0,1426,51.8,300,0,168,No Failure,11,10,4
2015-05-04 22:59:30,205,M,300.3,310.4,1496,40.6,185,0,18704,No Failure,5,22,0
2017-02-03 20:48:33,152,L,310.0,320.0,1314,43.0,300,0,1256,No Failure,2,20,4
2016-06-24 12:48:05,233,M,304.7,320.0,1428,69.0,300,0,472,No Failure,6,12,4
2019-03-01 17:40:16,306,H,295.0,305.0,1434,50.6,300,0,3368,No Failure,3,17,4
2017-06-01 04:27:12,224,H,295.0,305.0,1436,50.3,300,0,2328,No Failure,6,4,3
2015-01-05 05:18:40,54,M,300.1,310.1,1501,40.1,6,0,17712,No Failure,1,5,0
2015-08-02 01:27:28,65,L,310.0,320.0,1466,45.7,300,0,3432,No Failure,8,1,6
2015-01-03 09:51:38,360,L,310.0,320.0,1500,40.1,3,0,39944,No Failure,1,9,5
2017-03-06 19:59:14,180,M,304.7,317.6,1430,51.4,300,0,808,No Failure,3,19,0
2016-11-17 23:16:32,243,L,310.0,320.0,1440,49.6,300,0,2648,No Failure,11,23,3
2018-10-21 13:03:56,296,H,295.0,305.0,1443,49.2,300,0,6688,No Failure,10,13,6
2015-04-20 08:20:30,123,L,310.0,320.0,1489,41.6,164,0,7344,No Failure,4,8,0
2016-09-22 08:37:15,27,L,310.0,320.0,1434,60.7,300,0,1544,No Failure,9,8,3
2017-01-18 11:22:05,174,M,305.0,318.0,1282,42.3,300,0,152,No Failure,1,11,2
2015-11-05 02:33:44,57,M,301.8,312.9,1474,44.4,300,0,7264,No Failure,11,2,3
2015-06-28 18:50:05,328,M,300.2,310.4,1498,40.6,271,0,35664,No Failure,6,18,6
2017-03-22 13:10:15,152,L,310.0,320.0,1280,42.2,300,0,144,No Failure,3,13,2
2015-09-18 02:08:26,190,L,310.0,320.0,1463,45.9,300,0,3776,No Failure,9,2,4
2016-10-17 21:00:44,40,L,310.0,320.0,1443,49.0,300,0,3320,No Failure,10,21,0
2016-03-21 06:19:39,148,M,304.3,316.8,1341,43.8,300,0,1288,No Failure,3,6,0
2016-04-04 21:03:42,106,M,307.8,320.0,1430,50.9,300,0,664,No Failure,4,21,0
2016-12-14 14:08:03,127,M,306.7,320.0,1435,50.0,300,0,2072,No Failure,12,14,2
2017-07-04 00:07:37,38,L,310.0,320.0,1430,51.0,300,0,1312,No Failure,7,0,1
2016-02-23 00:27:31,130,M,304.9,317.8,1424,66.2,300,0,88,No Failure,2,0,1
2016-03-14 17:15:25,342,L,310.0,320.0,1489,41.7,300,0,29424,No Failure,3,17,0
2015-09-25 16:15:27,119,M,301.0,311.6,1485,42.5,300,0,12248,No Failure,9,16,4
2016-06-19 02:08:19,90,M,307.8,320.0,1429,50.9,300,0,752,No Failure,6,2,6
2016-03-25 03:12:37,31,H,295.0,305.0,1439,49.5,300,0,1760,No Failure,3,3,4
2017-09-11 18:04:38,208,L,310.0,320.0,1425,72.0,300,0,16,No Failure,9,18,0
2016-01-20 13:23:16,198,H,295.0,305.0,1483,43.3,300,0,13768,No Failure,1,13,2
2016-09-15 20:22:56,224,H,295.0,305.0,1462,46.2,300,0,8512,No Failure,9,20,3
2017-10-20 21:18:22,381,H,295.0,305.0,1464,45.8,300,0,15384,No Failure,10,21,4
2016-07-28 13:11:57,141,M,304.7,317.5,1427,64.4,300,0,520,No Failure,7,13,3
2016-01-25 23:57:48,92,M,303.9,316.5,1448,47.6,300,0,3064,No Failure,1,23,0
2015-11-06 23:20:09,176,M,305.6,319.7,1442,49.1,300,0,1456,No Failure,11,23,4
2015-10-11 21:38:49,109,M,302.7,314.4,1460,46.6,300,0,3448,No Failure,10,21,6
2016-05-04 15:54:42,218,M,304.2,316.7,1435,59.8,300,0,1400,No Failure,5,15,2
2016-10-14 13:19:37,209,M,302.9,314.7,1460,47.0,300,0,7224,No Failure,10,13,4
2016-04-10 12:20:59,186,M,304.3,316.8,1437,60.1,300,0,1296,No Failure,4,12,6
2017-06-15 23:48:15,105,L,310.0,320.0,1425,71.7,300,0,80,No Failure,6,23,3
2016-12-11 10:39:46,55,H,295.0,305.0,1434,50.3,300,0,1728,No Failure,12,10,6
2016-07-27 23:01:01,235,M,304.6,320.0,1431,67.5,300,0,768,No Failure,7,23,2
2015-08-11 03:49:55,263,M,300.3,310.4,1497,40.7,300,0,34680,No Failure,8,3,1
2016-08-09 15:43:23,157,M,305.4,319.2,1444,49.0,300,0,3064,No Failure,8,15,1
2017-01-16 09:40:59,243,L,310.0,320.0,1431,50.8,300,0,1232,No Failure,1,9,0
2017-06-03 14:33:37,400,L,310.0,320.0,1472,44.7,300,0,18896,No Failure,6,14,5
2017-06-26 01:21:54,207,M,304.8,317.7,1430,51.5,300,0,848,No Failure,6,1,0
2016-03-24 22:40:03,222,M,304.2,316.7,1437,50.0,300,0,1376,No Failure,3,22,3
2016-08-03 22:12:28,76,L,310.0,320.0,1429,63.9,300,0,664,No Failure,8,22,2
2015-09-25 07:07:59,56,H,295.0,305.0,1448,54.3,300,0,1736,No Failure,9,7,4
2017-05-26 09:34:39,36,M,307.0,320.0,1435,50.2,300,0,2288,No Failure,5,9,4
2016-04-23 05:34:12,391,M,300.8,311.2,1488,41.8,300,0,28592,No Failure,4,5,5
2016-12-08 13:43:22,9,M,304.6,317.4,1306,42.8,300,0,912,No Failure,12,13,3
2018-10-16 01:20:05,357,M,303.8,316.1,1444,49.2,300,0,6800,No Failure,10,1,1
2016-09-13 10:08:53,82,H,295.0,305.0,1427,64.4,300,0,560,No Failure,9,10,1
2019-03-21 02:32:39,317,L,310.0,320.0,1433,50.7,300,0,2968,No Failure,3,2,3
2016-08-06 09:12:57,18,M,303.9,318.5,1443,58.4,300,0,2760,No Failure,8,9,5
2016-06-09 12:09:33,14,M,303.4,315.5,1414,45.8,300,0,3728,No Failure,6,12,3
2016-04-01 09:05:38,102,M,304.9,320.0,1426,70.7,300,0,168,No Failure,4,9,4
2016-06-02 02:57:46,215,M,303.8,316.1,1442,56.1,300,0,2392,No Failure,6,2,3
2017-06-09 07:54:42,227,L,310.0,320.0,1276,42.2,300,1,0,Power Failure,6,7,4
2017-07-16 01:43:50,132,H,295.0,305.0,1428,64.7,300,0,776,No Failure,7,1,6
2017-02-24 23:31:35,396,M,301.6,312.6,1475,43.9,300,0,21192,No Failure,2,23,4
2017-03-04 05:16:57,185,L,310.0,320.0,1431,51.0,300,0,1136,No Failure,3,5,5
2018-01-13 00:19:59,276,M,302.6,314.2,1457,46.3,300,0,13488,No Failure,1,0,5
2016-11-26 04:40:29,384,H,295.0,305.0,1479,43.3,300,0,23208,No Failure,11,4,5
2017-05-15 11:31:16,250,M,304.5,320.0,1432,66.7,300,0,1408,No Failure,5,11,0
2016-08-04 15:54:50,188,L,310.0,320.0,1447,52.8,300,0,3720,No Failure,8,15,3
2016-04-13 00:57:44,31,H,295.0,305.0,1435,50.0,300,0,1312,No Failure,4,0,2
2017-05-10 04:12:19,236,M,306.2,320.0,1439,49.6,300,0,3216,No Failure,5,4,2
2016-10-27 02:50:35,170,L,310.0,320.0,1430,51.4,300,0,656,No Failure,10,2,3
2017-03-16 08:06:01,42,H,295.0,305.0,1425,71.6,300,0,88,No Failure,3,8,3
2018-01-27 12:01:10,354,M,302.8,314.4,1458,46.6,300,0,13096,No Failure,1,12,5
2015-11-22 22:55:52,37,L,310.0,320.0,1455,46.7,300,0,3560,No Failure,11,22,6
2015-10-21 05:10:00,73,M,303.1,315.3,1453,49.0,300,0,2680,No Failure,10,5,2
2016-11-11 12:51:43,173,M,304.9,317.9,1288,42.4,300,0,328,No Failure,11,12,4
2016-05-30 07:05:05,364,M,300.8,311.4,1486,42.0,300,0,27624,No Failure,5,7,0
2017-03-26 17:24:58,171,M,303.8,318.3,1442,58.1,300,0,3872,No Failure,3,17,6
2016-05-20 15:51:17,25,L,310.0,320.0,1351,43.8,300,0,1792,No Failure,5,15,4
2016-07-12 09:34:24,311,H,295.0,305.0,1486,42.4,300,0,26632,No Failure,7,9,1
2015-12-11 16:52:50,232,L,310.0,320.0,1458,46.6,300,0,3976,No Failure,12,16,4
2015-12-19 12:20:06,130,M,303.8,316.0,1441,55.9,300,0,1648,No Failure,12,12,5
2016-12-29 08:28:27,88,M,304.9,320.0,1423,71.8,300,1,0,Overstrain Failure,12,8,3
2016-12-10 19:18:43,313,H,295.0,305.0,1476,43.0,300,0,23032,No Failure,12,19,5
2017-02-23 12:13:00,207,M,303.9,316.2,1444,49.3,300,0,3792,No Failure,2,12,3
2015-07-09 01:09:14,35,L,310.0,320.0,1493,41.0,284,0,18888,No Failure,7,1,3
2016-03-25 04:12:06,248,L,310.0,320.0,1451,47.8,300,0,3632,No Failure,3,4,4
2015-04-29 20:18:44,34,L,310.0,320.0,1495,40.5,178,0,19192,No Failure,4,20,2
2016-11-16 19:13:34,147,L,310.0,320.0,1406,45.4,300,0,4640,No Failure,11,19,2
2019-04-13 12:56:14,312,L,310.0,320.0,1431,50.8,300,0,2560,No Failure,4,12,5
2015-12-22 03:57:44,58,M,305.0,318.0,1425,52.0,300,0,16,No Failure,12,3,1
2015-10-17 13:53:52,149,M,303.5,317.3,1445,55.2,300,0,1728,No Failure,10,13,5
2016-06-26 01:52:16,347,M,300.9,311.5,1486,42.2,300,0,27016,No Failure,6,1,6
2016-11-25 07:17:23,120,M,304.8,320.0,1425,70.3,300,0,312,No Failure,11,7,4
2016-06-01 08:46:52,112,L,310.0,320.0,1433,64.1,300,0,1256,No Failure,6,8,2
2016-01-07 11:25:50,15,H,295.0,305.0,1432,50.8,300,0,672,No Failure,1,11,3
2016-05-09 17:26:16,159,M,306.9,320.0,1438,50.3,300,0,1440,No Failure,5,17,0
2016-07-28 06:24:16,317,L,310.0,320.0,1483,42.4,300,0,26192,No Failure,7,6,3
2017-09-17 10:46:59,363,M,302.3,313.6,1464,45.4,300,0,16152,No Failure,9,10,6
2017-01-04 02:31:09,178,H,295.0,305.0,1427,51.6,300,0,400,No Failure,1,2,2
2018-07-22 15:25:24,317,L,310.0,320.0,1449,48.4,300,0,8744,No Failure,7,15,6
2017-07-15 08:19:15,179,H,295.0,305.0,1426,51.7,300,0,328,No Failure,7,8,5
2017-01-23 18:01:18,127,M,307.8,320.0,1431,51.0,300,0,1120,No Failure,1,18,0
2016-07-25 10:14:08,81,M,304.3,320.0,1435,63.6,300,0,1520,No Failure,7,10,0
2016-06-14 07:52:49,384,H,295.0,305.0,1487,42.3,300,0,27184,No Failure,6,7,1
2016-03-17 23:23:44,206,M,305.4,319.3,1442,48.9,300,0,2248,No Failure,3,23,3
2015-10-14 23:33:47,239,L,310.0,320.0,1463,46.2,300,0,3992,No Failure,10,23,2
2015-07-17 10:53:46,58,M,302.1,313.3,1468,45.0,296,0,3728,No Failure,7,10,4
2015-10-10 11:42:03,163,M,301.0,311.7,1483,42.5,300,0,12384,No Failure,10,11,5
2015-06-15 05:07:19,154,M,301.6,312.6,1476,43.9,247,0,4488,No Failure,6,5,0
2017-04-29 07:48:29,85,L,310.0,320.0,1433,51.0,300,0,1392,No Failure,4,7,5
2016-03-27 01:11:57,67,M,303.1,315.0,1453,48.8,300,0,4080,No Failure,3,1,6
2016-07-21 09:44:48,156,L,310.0,320.0,1427,65.0,300,0,408,No Failure,7,9,3
2015-04-15 07:50:49,135,M,300.6,310.9,1493,41.4,157,0,8736,No Failure,4,7,2
2016-07-16 17:44:55,210,M,304.3,316.9,1433,61.1,300,0,1280,No Failure,7,17,5
2019-03-13 00:15:04,295,H,295.0,305.0,1434,50.5,300,0,3368,No Failure,3,0,2
2017-04-29 12:50:33,172,H,295.0,305.0,1423,51.7,300,0,72,No Failure,4,12,5
2017-10-11 04:01:10,251,M,302.3,313.7,1463,45.6,300,0,15656,No Failure,10,4,2
2017-06-24 18:20:12,111,L,310.0,320.0,1432,62.4,300,0,1592,No Failure,6,18,5
2015-11-14 15:28:59,68,L,310.0,320.0,1456,46.9,300,0,3400,No Failure,11,15,5
2016-11-16 16:51:15,93,M,307.4,320.0,1432,50.6,300,0,1320,No Failure,11,16,2
2015-09-09 07:42:25,206,M,301.6,312.6,1475,43.9,300,0,6824,No Failure,9,7,2
2017-04-18 16:33:33,10,L,310.0,320.0,1323,43.3,300,0,1656,No Failure,4,16,1
2017-05-30 19:04:17,228,H,295.0,305.0,1430,50.8,300,0,1360,No Failure,5,19,1
2016-12-19 09:11:16,197,M,303.1,314.9,1453,47.3,300,0,6624,No Failure,12,9,0
2017-06-07 06:24:46,207,M,304.5,317.2,1429,50.8,300,0,1296,No Failure,6,6,2
2017-03-06 04:06:49,85,L,310.0,320.0,1437,49.8,300,0,2680,No Failure,3,4,0
2015-06-08 05:03:27,272,M,300.2,310.4,1500,40.6,237,0,36208,No Failure,6,5,0
2016-08-19 01:25:31,380,M,301.1,311.7,1482,42.5,300,0,25560,No Failure,8,1,4
2016-01-08 09:32:08,239,L,310.0,320.0,1445,55.3,300,0,1920,No Failure,1,9,4
2015-10-11 13:47:19,149,M,303.5,317.0,1449,54.1,300,0,1872,No Failure,10,13,6
2016-10-31 13:07:46,152,L,310.0,320.0,1387,45.2,300,0,3536,No Failure,10,13,0
2017-06-15 13:35:14,11,H,295.0,305.0,1429,51.1,300,0,1080,No Failure,6,13,3
2017-01-12 20:35:18,152,L,310.0,320.0,1331,43.5,300,0,1784,No Failure,1,20,3
2016-10-18 22:41:27,120,M,304.4,320.0,1432,65.8,300,0,1232,No Failure,10,22,1
2017-04-14 04:57:32,193,L,310.0,320.0,1431,66.2,300,0,1448,No Failure,4,4,4
2017-04-12 21:38:53,185,L,310.0,320.0,1424,51.7,300,0,184,No Failure,4,21,2
2015-01-05 15:33:42,234,M,300.0,310.1,1500,40.1,7,0,8000,No Failure,1,15,0
2016-09-30 19:08:33,187,L,310.0,320.0,1346,43.8,300,0,2048,No Failure,9,19,4
2015-10-06 20:13:36,3,L,310.0,320.0,1455,47.5,300,0,2560,No Failure,10,20,1
2015-08-10 00:55:44,176,M,302.4,313.8,1466,45.7,300,0,3568,No Failure,8,0,0
2017-08-06 16:59:14,269,H,295.0,305.0,1466,45.1,300,0,17120,No Failure,8,16,6
2017-07-02 18:22:50,8,L,310.0,320.0,1427,51.1,300,0,944,No Failure,7,18,6
2017-04-09 02:59:17,180,M,305.0,318.0,1424,52.0,300,0,8,No Failure,4,2,6
2017-03-04 03:30:34,249,M,307.6,320.0,1431,50.7,300,0,1376,No Failure,3,3,5
2015-12-26 01:55:49,330,L,310.0,320.0,1492,41.2,300,0,31336,No Failure,12,1,5
2017-06-18 07:11:06,168,H,295.0,305.0,1426,51.7,300,0,320,No Failure,6,7,6
2016-06-02 10:39:49,55,H,295.0,305.0,1459,46.5,300,0,6368,No Failure,6,10,3
2017-05-27 04:49:11,337,L,310.0,320.0,1470,44.5,300,0,19016,No Failure,5,4,5
2015-05-29 07:58:17,121,L,310.0,320.0,1489,40.8,221,0,13376,No Failure,5,7,4
2016-04-14 07:42:59,159,M,305.9,320.0,1442,49.4,300,0,2048,No Failure,4,7,3
2017-11-05 13:51:14,349,H,295.0,305.0,1463,46.0,300,0,15008,No Failure,11,13,6
2017-05-13 10:08:44,64,H,295.0,305.0,1430,51.3,300,0,952,No Failure,5,10,5
2016-08-18 20:19:03,242,H,295.0,305.0,1432,61.1,300,0,1328,No Failure,8,20,3
2016-06-06 03:32:05,233,M,304.5,320.0,1432,66.2,300,0,920,No Failure,6,3,0
2016-10-29 00:48:12,347,M,301.3,312.0,1480,43.0,300,0,24032,No Failure,10,0,5
2016-10-08 06:56:52,24,M,303.8,318.2,1445,57.6,300,0,3280,No Failure,10,6,5
2019-04-22 23:58:11,397,M,304.7,317.5,1433,51.3,300,0,2128,No Failure,4,23,0
2016-08-02 22:10:39,189,H,295.0,305.0,1433,50.8,300,0,1088,No Failure,8,22,1
2017-06-28 13:10:53,36,M,307.7,320.0,1431,50.9,300,0,1488,No Failure,6,13,2
2015-06-16 13:13:14,136,M,300.9,311.5,1487,42.2,249,0,8560,No Failure,6,13,1
2015-08-10 00:59:59,234,M,302.6,314.2,1459,46.3,300,0,2792,No Failure,8,0,0
2016-11-02 18:26:12,12,M,304.7,317.6,1299,42.7,300,0,664,No Failure,11,18,2
2016-01-27 21:39:50,61,M,302.1,313.4,1467,45.1,300,0,7112,No Failure,1,21,2
2016-08-28 08:21:45,76,L,310.0,320.0,1425,66.7,300,0,72,No Failure,8,8,6
2016-06-04 07:15:13,206,M,308.4,320.0,1428,51.5,300,0,384,No Failure,6,7,5
2017-08-18 22:25:46,399,H,295.0,305.0,1467,45.3,300,0,16928,No Failure,8,22,4
2015-11-16 22:18:38,381,H,295.0,305.0,1493,41.0,300,0,32256,No Failure,11,22,0
2017-06-26 20:41:04,351,M,302.0,313.2,1470,44.9,300,0,18232,No Failure,6,20,0
2015-11-10 18:57:04,3,L,310.0,320.0,1444,48.8,300,0,1720,No Failure,11,18,1
2016-03-17 00:21:10,151,L,310.0,320.0,1466,45.8,300,0,6896,No Failure,3,0,3
2017-05-15 08:16:04,101,M,304.2,316.7,1344,43.8,300,0,2632,No Failure,5,8,0
2017-02-27 08:09:24,160,H,295.0,305.0,1431,66.9,300,0,1208,No Failure,2,8,0
2016-12-04 16:06:30,144,H,295.0,305.0,1445,48.9,300,0,3800,No Failure,12,16,6
2016-05-03 00:46:15,78,L,310.0,320.0,1277,42.1,300,0,32,No Failure,5,0,1
2016-04-24 20:48:47,164,M,304.6,317.3,1433,62.8,300,0,776,No Failure,4,20,6
2017-01-14 02:49:10,165,H,295.0,305.0,1425,66.3,300,0,184,No Failure,1,2,5
2015-08-05 06:36:56,263,M,300.2,310.3,1495,40.4,300,0,34816,No Failure,8,6,2
2016-03-07 14:32:33,168,H,295.0,305.0,1475,43.9,300,0,11528,No Failure,3,14,0
2017-02-13 13:04:30,241,L,310.0,320.0,1356,44.1,300,0,2864,No Failure,2,13,0
2016-02-10 05:51:23,213,M,303.9,316.3,1438,57.4,300,0,1592,No Failure,2,5,2
2015-12-13 03:18:27,118,L,310.0,320.0,1434,60.0,300,0,936,No Failure,12,3,6
2016-08-22 00:42:34,320,M,301.0,311.7,1482,42.5,300,0,25616,No Failure,8,0,0
2017-06-15 22:10:47,80,M,304.3,316.8,1333,43.4,300,0,2296,No Failure,6,22,3
2016-02-10 08:41:26,128,L,310.0,320.0,1445,46.6,300,0,3864,No Failure,2,8,2
2017-05-09 11:48:43,395,H,295.0,305.0,1472,44.5,300,0,19384,No Failure,5,11,1
2017-08-09 16:44:48,35,L,310.0,320.0,1293,42.5,300,0,632,No Failure,8,16,2
2016-09-24 13:11:50,49,M,304.9,317.8,1282,42.1,300,0,192,No Failure,9,13,5
2015-09-28 11:26:30,230,H,295.0,305.0,1444,48.5,300,0,1584,No Failure,9,11,0
2017-01-04 13:15:53,126,L,310.0,320.0,1431,50.9,300,0,1176,No Failure,1,13,2
2015-08-29 04:46:45,150,M,302.5,314.0,1461,46.1,300,0,3344,No Failure,8,4,5
2017-01-16 22:27:40,105,L,310.0,320.0,1443,57.8,300,0,3680,No Failure,1,22,0
2015-06-25 22:12:57,6,M,301.8,313.0,1470,44.4,263,0,3840,No Failure,6,22,3
2016-08-12 16:22:19,22,M,304.3,316.9,1328,43.3,300,0,1368,No Failure,8,16,4
2016-07-08 07:25:41,198,H,295.0,305.0,1466,45.3,300,0,9672,No Failure,7,7,4
2017-04-09 23:47:29,319,M,301.7,312.8,1473,44.2,300,0,20072,No Failure,4,23,6
2017-05-27 10:04:34,358,H,295.0,305.0,1470,44.5,300,0,18912,No Failure,5,10,5
2015-11-27 20:14:53,194,M,304.6,317.4,1432,63.1,300,0,504,No Failure,11,20,4
2016-04-25 06:49:40,78,L,310.0,320.0,1288,42.4,300,0,216,No Failure,4,6,0
2017-09-13 20:38:12,103,M,304.9,320.0,1424,71.4,300,0,144,No Failure,9,20,2
2016-01-13 21:03:51,335,L,310.0,320.0,1491,41.2,300,0,30904,No Failure,1,21,2
2016-11-22 11:59:23,12,M,304.9,317.9,1282,42.2,300,0,200,No Failure,11,11,1
2015-02-11 07:14:33,300,M,300.0,310.0,1499,40.0,61,0,39016,No Failure,2,7,2
2015-08-15 15:07:27,230,H,295.0,305.0,1459,46.8,300,0,2624,No Failure,8,15,5
2017-02-09 21:00:03,113,L,310.0,320.0,1430,66.4,300,0,1264,No Failure,2,21,3
2016-03-14 07:41:43,135,M,304.5,317.3,1430,63.1,300,0,632,No Failure,3,7,0
2016-03-03 23:21:36,246,L,310.0,320.0,1429,50.6,300,0,696,No Failure,3,23,3
2015-09-19 09:40:50,29,L,310.0,320.0,1484,42.1,300,0,12856,No Failure,9,9,5
2017-04-14 02:19:07,198,H,295.0,305.0,1437,49.7,300,0,2912,No Failure,4,2,4
2016-07-27 23:04:40,248,L,310.0,320.0,1430,51.3,300,0,656,No Failure,7,23,2
2015-12-28 12:14:40,109,M,303.9,316.2,1441,49.3,300,0,1576,No Failure,12,12,0
2015-10-16 00:37:08,150,M,303.3,315.2,1449,47.8,300,0,2216,No Failure,10,0,4
2015-05-13 17:58:03,258,H,295.0,305.0,1499,40.4,204,0,36736,No Failure,5,17,2
2017-05-07 21:50:38,144,H,295.0,305.0,1424,51.7,300,0,120,No Failure,5,21,6
2017-04-28 18:50:42,74,L,310.0,320.0,1275,42.0,300,0,16,No Failure,4,18,4
2016-06-06 15:18:13,122,M,304.2,316.7,1439,50.0,300,0,1736,No Failure,6,15,0
2016-05-27 23:40:15,136,M,308.6,320.0,1427,51.7,300,0,240,No Failure,5,23,4
2016-12-26 04:28:34,342,L,310.0,320.0,1479,43.5,300,0,22552,No Failure,12,4,0
2015-11-10 08:13:31,86,L,310.0,320.0,1440,49.4,300,0,1288,No Failure,11,8,1
2015-09-21 09:03:41,223,M,302.6,314.2,1459,46.3,300,0,3320,No Failure,9,9,0
2017-06-30 10:20:56,38,L,310.0,320.0,1432,51.1,300,0,1392,No Failure,6,10,4
2019-04-03 13:16:35,381,H,295.0,305.0,1431,50.7,300,0,2712,No Failure,4,13,2
2016-11-07 16:34:30,225,M,304.7,317.6,1428,64.6,300,0,584,No Failure,11,16,0
2015-04-15 20:13:49,373,H,295.0,305.0,1499,40.3,157,0,37480,No Failure,4,20,2
2016-02-05 13:57:43,100,M,304.4,320.0,1430,66.1,300,0,696,No Failure,2,13,4
2017-03-09 17:40:02,175,L,310.0,320.0,1427,69.2,300,0,632,No Failure,3,17,3
2016-08-02 03:13:18,49,M,304.3,316.9,1335,43.6,300,0,1480,No Failure,8,3,1
2017-07-05 09:17:43,36,M,307.8,320.0,1431,51.0,300,0,1320,No Failure,7,9,2
2016-08-22 00:09:38,219,L,310.0,320.0,1434,50.3,300,0,1448,No Failure,8,0,0
2015-07-30 13:22:35,314,H,295.0,305.0,1496,40.5,300,0,34952,No Failure,7,13,3
